trade_id,strategy,date,time,pair,direction,result,rr,duration,sl_size,exit_reason
268,EMA-Cross,30/03/2020,08:00,BTC,Long,TP,0.07,2h,76.65,H1_EMA100
269,EMA-Cross,01/04/2020,23:30,BTC,Long,TP,2.46,196h,240.39,H1_EMA100
270,EMA-Cross,12/04/2020,13:30,BTC,Long,TP,0.86,1h,73.98,H1_EMA100
271,EMA-Cross,13/04/2020,23:30,BTC,Long,SL,-0.27,1h,38.29,H1_EMA100
272,EMA-Cross,16/04/2020,09:00,BTC,Long,TP,0.14,98h,184.4,H1_EMA100
273,EMA-Cross,22/04/2020,07:30,BTC,Long,TP,0.09,1h,90.48,H1_EMA100
274,EMA-Cross,01/05/2020,06:00,BTC,Long,SL,-1.0,10h,148.06,STRUCTURAL_SL
275,EMA-Cross,01/05/2020,22:30,BTC,Long,SL,-1.0,50h,180.39,STRUCTURAL_SL
276,EMA-Cross,04/05/2020,19:30,BTC,Long,TP,4.96,124h,133.76,H1_EMA100
277,EMA-Cross,12/05/2020,10:00,BTC,Long,SL,-0.18,1h,76.94,H1_EMA100
278,EMA-Cross,17/05/2020,02:30,BTC,Long,SL,-1.0,3h,52.04,STRUCTURAL_SL
279,EMA-Cross,19/05/2020,00:00,BTC,Long,SL,-1.0,0h,66.7,STRUCTURAL_SL
280,EMA-Cross,19/05/2020,10:00,BTC,Long,SL,-1.0,29h,248.95,STRUCTURAL_SL
281,EMA-Cross,23/05/2020,22:00,BTC,Long,TP,0.06,1h,63.51,H1_EMA100
282,EMA-Cross,29/05/2020,23:00,BTC,Long,SL,-1.0,1h,55.45,STRUCTURAL_SL
283,EMA-Cross,30/05/2020,05:00,BTC,Long,SL,-1.0,81h,180.3,STRUCTURAL_SL
284,EMA-Cross,04/06/2020,01:00,BTC,Long,SL,-1.0,8h,37.24,STRUCTURAL_SL
285,EMA-Cross,04/06/2020,13:30,BTC,Long,SL,-1.0,18h,114.44,STRUCTURAL_SL
286,EMA-Cross,07/06/2020,00:00,BTC,Long,SL,-0.23,7h,40.68,H1_EMA100
287,EMA-Cross,07/06/2020,22:00,BTC,Long,SL,-0.13,34h,244.69,H1_EMA100
288,EMA-Cross,09/06/2020,14:00,BTC,Long,SL,-1.0,28h,47.88,STRUCTURAL_SL
289,EMA-Cross,14/06/2020,00:00,BTC,Long,SL,-0.38,1h,69.01,H1_EMA100
290,EMA-Cross,15/06/2020,19:00,BTC,Long,TP,0.15,43h,91.3,H1_EMA100
291,EMA-Cross,20/06/2020,22:30,BTC,Long,SL,-1.0,9h,91.43,STRUCTURAL_SL
292,EMA-Cross,22/06/2020,03:30,BTC,Long,TP,1.84,52h,68.69,H1_EMA100
293,EMA-Cross,28/06/2020,15:00,BTC,Long,SL,-0.02,1h,122.68,H1_EMA100
294,EMA-Cross,29/06/2020,17:30,BTC,Long,SL,-0.07,1h,133.66,H1_EMA100
295,EMA-Cross,02/07/2020,13:30,BTC,Long,SL,-1.0,1h,55.87,STRUCTURAL_SL
296,EMA-Cross,04/07/2020,18:30,BTC,Long,SL,-0.39,8h,114.25,H1_EMA100
297,EMA-Cross,06/07/2020,03:30,BTC,Long,TP,0.23,1h,26.06,H1_EMA100
298,EMA-Cross,08/07/2020,02:30,BTC,Long,SL,-1.0,6h,63.25,STRUCTURAL_SL
299,EMA-Cross,12/07/2020,01:30,BTC,Long,SL,-0.39,10h,24.72,H1_EMA100
300,EMA-Cross,12/07/2020,23:00,BTC,Long,SL,-1.0,20h,76.69,STRUCTURAL_SL
301,EMA-Cross,14/07/2020,20:00,BTC,Long,SL,-1.0,1h,28.31,STRUCTURAL_SL
302,EMA-Cross,17/07/2020,13:30,BTC,Long,SL,-0.03,1h,54.31,H1_EMA100
303,EMA-Cross,19/07/2020,21:30,BTC,Long,SL,-1.0,13h,17.36,STRUCTURAL_SL
304,EMA-Cross,20/07/2020,15:00,BTC,Long,SL,-0.42,5h,25.8,H1_EMA100
305,EMA-Cross,21/07/2020,02:00,BTC,Long,TP,75.1,291h,26.75,H1_EMA100
306,EMA-Cross,03/08/2020,15:30,BTC,Long,SL,-1.0,6h,86.49,STRUCTURAL_SL
307,EMA-Cross,05/08/2020,07:00,BTC,Long,SL,-1.0,55h,56.27,STRUCTURAL_SL
308,EMA-Cross,08/08/2020,11:30,BTC,Long,SL,-0.77,26h,186.74,H1_EMA100
309,EMA-Cross,10/08/2020,01:00,BTC,Long,SL,-1.0,9h,97.63,STRUCTURAL_SL
310,EMA-Cross,12/08/2020,15:30,BTC,Long,SL,-1.0,1h,44.21,STRUCTURAL_SL
311,EMA-Cross,16/08/2020,23:00,BTC,Long,SL,-1.0,1h,73.83,STRUCTURAL_SL
312,EMA-Cross,17/08/2020,03:00,BTC,Long,TP,0.96,36h,90.75,H1_EMA100
313,EMA-Cross,20/08/2020,16:00,BTC,Long,SL,-0.33,1h,50.39,H1_EMA100
314,EMA-Cross,22/08/2020,22:00,BTC,Long,SL,-0.03,1h,99.16,H1_EMA100
315,EMA-Cross,23/08/2020,16:30,BTC,Long,TP,0.01,1h,104.27,H1_EMA100
316,EMA-Cross,26/08/2020,17:00,BTC,Long,SL,-0.45,1h,38.53,H1_EMA100
317,EMA-Cross,28/08/2020,06:00,BTC,Long,TP,1.21,1h,33.33,H1_EMA100
318,EMA-Cross,01/09/2020,05:00,BTC,Long,TP,0.06,28h,95.21,H1_EMA100
319,EMA-Cross,07/09/2020,23:00,BTC,Long,SL,-0.05,1h,252.42,H1_EMA100
320,EMA-Cross,09/09/2020,09:30,BTC,Long,SL,-0.13,1h,130.87,H1_EMA100
321,EMA-Cross,11/09/2020,19:00,BTC,Long,SL,-0.28,19h,69.47,H1_EMA100
322,EMA-Cross,14/09/2020,09:30,BTC,Long,TP,14.7,147h,33.0,H1_EMA100
323,EMA-Cross,21/09/2020,04:30,BTC,Long,SL,-1.0,2h,70.08,STRUCTURAL_SL
324,EMA-Cross,27/09/2020,20:00,BTC,Long,SL,-1.0,27h,37.38,STRUCTURAL_SL
325,EMA-Cross,30/09/2020,00:00,BTC,Long,SL,-1.0,3h,88.5,STRUCTURAL_SL
326,EMA-Cross,30/09/2020,17:00,BTC,Long,SL,-1.0,1h,33.56,STRUCTURAL_SL
327,EMA-Cross,01/10/2020,00:30,BTC,Long,SL,-1.0,15h,69.92,STRUCTURAL_SL
328,EMA-Cross,03/10/2020,17:00,BTC,Long,TP,0.08,1h,40.19,H1_EMA100
329,EMA-Cross,07/10/2020,19:30,BTC,Long,SL,-1.0,0h,12.01,STRUCTURAL_SL
330,EMA-Cross,08/10/2020,14:00,BTC,Long,TP,4.87,146h,121.29,H1_EMA100
331,EMA-Cross,18/10/2020,00:30,BTC,Long,TP,37.04,208h,40.3,H1_EMA100
332,EMA-Cross,27/10/2020,02:00,BTC,Long,TP,0.76,36h,37.25,H1_EMA100
333,EMA-Cross,29/10/2020,16:30,BTC,Long,SL,-1.0,7h,210.83,STRUCTURAL_SL
334,EMA-Cross,30/10/2020,16:30,BTC,Long,SL,-0.24,64h,280.66,H1_EMA100
335,EMA-Cross,03/11/2020,14:30,BTC,Long,SL,-0.52,17h,219.76,H1_EMA100
336,EMA-Cross,08/11/2020,15:00,BTC,Long,SL,-1.0,23h,243.42,STRUCTURAL_SL
337,EMA-Cross,10/11/2020,05:00,BTC,Long,SL,-1.0,0h,67.17,STRUCTURAL_SL
338,EMA-Cross,10/11/2020,23:00,BTC,Long,SL,-1.0,0h,94.14,STRUCTURAL_SL
339,EMA-Cross,15/11/2020,09:00,BTC,Long,SL,-1.0,1h,116.55,STRUCTURAL_SL
340,EMA-Cross,16/11/2020,05:30,BTC,Long,TP,10.04,149h,203.14,H1_EMA100
341,EMA-Cross,22/11/2020,21:30,BTC,Long,SL,-1.0,1h,118.6,STRUCTURAL_SL
342,EMA-Cross,23/11/2020,08:30,BTC,Long,SL,-1.0,4h,204.77,STRUCTURAL_SL
343,EMA-Cross,24/11/2020,09:30,BTC,Long,SL,-0.31,38h,508.88,H1_EMA100
344,EMA-Cross,02/12/2020,12:00,BTC,Long,SL,-1.0,0h,88.68,STRUCTURAL_SL
345,EMA-Cross,02/12/2020,20:00,BTC,Long,SL,-1.0,5h,152.8,STRUCTURAL_SL
346,EMA-Cross,05/12/2020,13:00,BTC,Long,SL,-0.47,9h,157.23,H1_EMA100
347,EMA-Cross,06/12/2020,18:00,BTC,Long,SL,-0.27,18h,109.16,H1_EMA100
348,EMA-Cross,08/12/2020,05:30,BTC,Long,SL,-1.0,0h,40.38,STRUCTURAL_SL
349,EMA-Cross,22/12/2020,14:30,BTC,Long,SL,-1.0,20h,385.44,STRUCTURAL_SL
350,EMA-Cross,24/12/2020,19:00,BTC,Long,TP,46.55,255h,164.87,H1_EMA100
351,EMA-Cross,05/01/2021,16:00,BTC,Long,TP,6.4,122h,1016.54,H1_EMA100
352,EMA-Cross,12/01/2021,07:00,BTC,Long,TP,0.41,1h,1043.18,H1_EMA100
353,EMA-Cross,13/01/2021,11:30,BTC,Long,SL,-1.0,0h,670.7,STRUCTURAL_SL
354,EMA-Cross,16/01/2021,12:00,BTC,Long,SL,-1.0,0h,583.02,STRUCTURAL_SL
355,EMA-Cross,17/01/2021,22:30,BTC,Long,SL,-0.72,1h,910.86,H1_EMA100
356,EMA-Cross,18/01/2021,10:00,BTC,Long,SL,-0.73,1h,449.7,H1_EMA100
357,EMA-Cross,24/01/2021,05:30,BTC,Long,SL,-0.23,1h,492.7,H1_EMA100
358,EMA-Cross,25/01/2021,02:00,BTC,Long,SL,-0.17,1h,425.46,H1_EMA100
359,EMA-Cross,28/01/2021,07:00,BTC,Long,SL,-1.0,0h,490.84,STRUCTURAL_SL
360,EMA-Cross,30/01/2021,22:30,BTC,Long,SL,-1.0,2h,583.92,STRUCTURAL_SL
361,EMA-Cross,04/02/2021,18:30,BTC,Long,SL,-1.0,7h,598.52,STRUCTURAL_SL
362,EMA-Cross,05/02/2021,07:00,BTC,Long,TP,1.51,57h,370.83,H1_EMA100
363,EMA-Cross,08/02/2021,08:00,BTC,Long,SL,-1.0,2h,436.88,STRUCTURAL_SL
364,EMA-Cross,11/02/2021,12:00,BTC,Long,TP,1.22,87h,712.41,H1_EMA100
365,EMA-Cross,15/02/2021,17:30,BTC,Long,SL,-1.0,6h,1202.09,STRUCTURAL_SL
366,EMA-Cross,16/02/2021,23:00,BTC,Long,TP,7.31,131h,764.48,H1_EMA100
367,EMA-Cross,25/02/2021,01:30,BTC,Long,SL,-0.06,1h,2802.31,H1_EMA100
368,EMA-Cross,25/02/2021,12:00,BTC,Long,TP,0.3,3h,1711.22,H1_EMA100
369,EMA-Cross,27/02/2021,06:00,BTC,Long,SL,-0.55,1h,546.76,H1_EMA100
370,EMA-Cross,01/03/2021,02:00,BTC,Long,TP,0.19,1h,1335.83,H1_EMA100
371,EMA-Cross,03/03/2021,03:00,BTC,Long,SL,-1.0,38h,146.77,STRUCTURAL_SL
372,EMA-Cross,05/03/2021,20:00,BTC,Long,SL,-1.0,6h,1119.53,STRUCTURAL_SL
373,EMA-Cross,06/03/2021,22:00,BTC,Long,TP,30.35,202h,303.26,H1_EMA100
374,EMA-Cross,16/03/2021,22:30,BTC,Long,SL,-0.17,2h,552.43,H1_EMA100
375,EMA-Cross,17/03/2021,19:30,BTC,Long,SL,-0.2,24h,2605.46,H1_EMA100
376,EMA-Cross,19/03/2021,08:30,BTC,Long,SL,-0.72,42h,673.35,H1_EMA100
377,EMA-Cross,24/03/2021,09:00,BTC,Long,SL,-0.22,8h,2593.04,H1_EMA100
378,EMA-Cross,26/03/2021,08:00,BTC,Long,SL,-0.2,1h,1230.06,H1_EMA100
379,EMA-Cross,29/03/2021,09:00,BTC,Long,TP,0.49,129h,2240.78,H1_EMA100
380,EMA-Cross,05/04/2021,14:30,BTC,Long,SL,-1.0,23h,866.23,STRUCTURAL_SL
381,EMA-Cross,08/04/2021,13:30,BTC,Long,TP,1.0,55h,1097.59,H1_EMA100
382,EMA-Cross,11/04/2021,23:00,BTC,Long,SL,-1.0,11h,667.22,STRUCTURAL_SL
383,EMA-Cross,13/04/2021,01:00,BTC,Long,TP,2.06,76h,633.61,H1_EMA100
384,EMA-Cross,17/04/2021,04:00,BTC,Long,SL,-1.0,0h,313.26,STRUCTURAL_SL
385,EMA-Cross,20/04/2021,14:30,BTC,Long,SL,-1.0,0h,462.72,STRUCTURAL_SL
386,EMA-Cross,24/04/2021,20:00,BTC,Long,TP,1.26,1h,177.23,H1_EMA100
387,EMA-Cross,25/04/2021,17:00,BTC,Long,SL,-1.0,0h,349.0,STRUCTURAL_SL
388,EMA-Cross,26/04/2021,02:00,BTC,Long,TP,1.1,75h,1487.37,H1_EMA100
389,EMA-Cross,30/04/2021,07:00,BTC,Long,SL,-1.0,1h,255.76,STRUCTURAL_SL
390,EMA-Cross,03/05/2021,02:00,BTC,Long,SL,-1.0,22h,1841.76,STRUCTURAL_SL
391,EMA-Cross,05/05/2021,13:30,BTC,Long,SL,-0.23,29h,956.94,H1_EMA100
392,EMA-Cross,07/05/2021,13:30,BTC,Long,SL,-1.0,47h,961.35,STRUCTURAL_SL
393,EMA-Cross,10/05/2021,01:30,BTC,Long,SL,-1.0,6h,660.54,STRUCTURAL_SL
394,EMA-Cross,11/05/2021,20:30,BTC,Long,SL,-0.5,1h,519.12,H1_EMA100
395,EMA-Cross,12/05/2021,14:00,BTC,Long,SL,-0.75,1h,1009.1,H1_EMA100
396,EMA-Cross,16/05/2021,10:00,BTC,Long,TP,0.55,1h,596.97,H1_EMA100
397,EMA-Cross,24/05/2021,07:30,BTC,Long,TP,0.23,1h,1821.59,H1_EMA100
398,EMA-Cross,26/05/2021,22:30,BTC,Long,SL,-1.0,2h,590.07,STRUCTURAL_SL
399,EMA-Cross,27/05/2021,11:30,BTC,Long,SL,-1.0,4h,504.68,STRUCTURAL_SL
400,EMA-Cross,30/05/2021,08:30,BTC,Long,TP,2.52,1h,87.2,H1_EMA100
401,EMA-Cross,31/05/2021,09:30,BTC,Long,SL,-0.01,23h,1831.77,H1_EMA100
402,EMA-Cross,01/06/2021,14:00,BTC,Long,SL,-0.6,2h,1334.24,H1_EMA100
403,EMA-Cross,02/06/2021,06:00,BTC,Long,SL,-0.24,48h,303.2,H1_EMA100
404,EMA-Cross,07/06/2021,02:30,BTC,Long,SL,-0.49,1h,414.69,H1_EMA100
405,EMA-Cross,09/06/2021,07:30,BTC,Long,SL,-0.22,1h,812.39,H1_EMA100
406,EMA-Cross,11/06/2021,04:30,BTC,Long,SL,-0.68,21h,724.55,H1_EMA100
407,EMA-Cross,13/06/2021,13:30,BTC,Long,SL,-1.0,0h,209.36,STRUCTURAL_SL
408,EMA-Cross,20/06/2021,23:30,BTC,Long,SL,-1.0,0h,171.63,STRUCTURAL_SL
409,EMA-Cross,24/06/2021,12:30,BTC,Long,SL,-0.34,21h,886.66,H1_EMA100
410,EMA-Cross,27/06/2021,01:30,BTC,Long,SL,-0.38,8h,713.41,H1_EMA100
411,EMA-Cross,02/07/2021,23:30,BTC,Long,SL,-0.67,1h,331.34,H1_EMA100
412,EMA-Cross,06/07/2021,06:00,BTC,Long,SL,-1.0,3h,255.15,STRUCTURAL_SL
413,EMA-Cross,07/07/2021,04:00,BTC,Long,SL,-0.54,18h,475.55,H1_EMA100
414,EMA-Cross,09/07/2021,14:30,BTC,Long,TP,0.08,1h,845.74,H1_EMA100
415,EMA-Cross,11/07/2021,10:00,BTC,Long,TP,0.26,25h,316.36,H1_EMA100
416,EMA-Cross,14/07/2021,16:00,BTC,Long,SL,-1.0,0h,45.45,STRUCTURAL_SL
417,EMA-Cross,16/07/2021,18:00,BTC,Long,SL,-0.3,1h,251.76,H1_EMA100
418,EMA-Cross,17/07/2021,18:30,BTC,Long,TP,0.19,1h,259.03,H1_EMA100
419,EMA-Cross,21/07/2021,05:30,BTC,Long,TP,9.28,222h,860.74,H1_EMA100
420,EMA-Cross,30/07/2021,21:30,BTC,Long,SL,-0.35,49h,1830.62,H1_EMA100
421,EMA-Cross,04/08/2021,14:30,BTC,Long,SL,-0.01,16h,1623.83,H1_EMA100
422,EMA-Cross,05/08/2021,17:30,BTC,Long,TP,2.72,162h,1646.61,H1_EMA100
423,EMA-Cross,13/08/2021,06:30,BTC,Long,TP,0.44,49h,454.63,H1_EMA100
424,EMA-Cross,15/08/2021,23:00,BTC,Long,SL,-1.0,14h,771.94,STRUCTURAL_SL
425,EMA-Cross,17/08/2021,12:30,BTC,Long,SL,-1.0,0h,411.15,STRUCTURAL_SL
426,EMA-Cross,18/08/2021,18:00,BTC,Long,SL,-1.0,0h,192.07,STRUCTURAL_SL
427,EMA-Cross,19/08/2021,16:00,BTC,Long,TP,2.04,118h,1378.28,H1_EMA100
428,EMA-Cross,25/08/2021,18:30,BTC,Long,SL,-1.0,8h,420.58,STRUCTURAL_SL
429,EMA-Cross,29/08/2021,20:00,BTC,Long,SL,-1.0,1h,121.98,STRUCTURAL_SL
430,EMA-Cross,30/08/2021,21:00,BTC,Long,SL,-1.0,0h,279.87,STRUCTURAL_SL
431,EMA-Cross,01/09/2021,10:30,BTC,Long,TP,0.04,1h,616.4,H1_EMA100
432,EMA-Cross,03/09/2021,05:00,BTC,Long,TP,0.81,101h,1382.9,H1_EMA100
433,EMA-Cross,11/09/2021,17:00,BTC,Long,SL,-0.53,1h,450.8,H1_EMA100
434,EMA-Cross,12/09/2021,09:00,BTC,Long,SL,-0.24,1h,1089.89,H1_EMA100
435,EMA-Cross,14/09/2021,02:30,BTC,Long,TP,0.37,1h,356.96,H1_EMA100
436,EMA-Cross,17/09/2021,04:00,BTC,Long,SL,-1.0,3h,170.58,STRUCTURAL_SL
437,EMA-Cross,18/09/2021,04:30,BTC,Long,SL,-1.0,31h,602.99,STRUCTURAL_SL
438,EMA-Cross,22/09/2021,16:00,BTC,Long,TP,0.13,1h,952.29,H1_EMA100
439,EMA-Cross,26/09/2021,12:00,BTC,Long,SL,-0.05,11h,2290.66,H1_EMA100
440,EMA-Cross,29/09/2021,07:30,BTC,Long,SL,-0.3,1h,340.88,H1_EMA100
441,EMA-Cross,30/09/2021,02:30,BTC,Long,TP,6.01,304h,2061.53,H1_EMA100
442,EMA-Cross,13/10/2021,18:00,BTC,Long,TP,2.83,99h,884.87,H1_EMA100
443,EMA-Cross,18/10/2021,00:30,BTC,Long,SL,-1.0,15h,2642.32,STRUCTURAL_SL
444,EMA-Cross,25/10/2021,01:00,BTC,Long,TP,0.07,38h,1175.25,H1_EMA100
445,EMA-Cross,28/10/2021,10:00,BTC,Long,SL,-1.0,8h,617.56,STRUCTURAL_SL
446,EMA-Cross,30/10/2021,11:00,BTC,Long,SL,-1.0,3h,577.99,STRUCTURAL_SL
447,EMA-Cross,31/10/2021,00:00,BTC,Long,SL,-1.0,5h,674.96,STRUCTURAL_SL
448,EMA-Cross,01/11/2021,01:00,BTC,Long,SL,-1.0,1h,461.7,STRUCTURAL_SL
449,EMA-Cross,01/11/2021,08:30,BTC,Long,SL,-0.58,8h,1799.97,H1_EMA100
450,EMA-Cross,02/11/2021,06:00,BTC,Long,TP,0.03,32h,996.57,H1_EMA100
451,EMA-Cross,03/11/2021,22:30,BTC,Long,SL,-1.0,2h,114.79,STRUCTURAL_SL
452,EMA-Cross,05/11/2021,06:30,BTC,Long,SL,-1.0,2h,593.02,STRUCTURAL_SL
453,EMA-Cross,06/11/2021,22:30,BTC,Long,TP,14.08,95h,206.75,H1_EMA100
454,EMA-Cross,13/11/2021,16:00,BTC,Long,SL,-0.46,3h,1263.71,H1_EMA100
455,EMA-Cross,15/11/2021,00:00,BTC,Long,SL,-1.0,15h,1134.73,STRUCTURAL_SL
456,EMA-Cross,24/11/2021,21:30,BTC,Long,SL,-0.38,1h,741.49,H1_EMA100
457,EMA-Cross,28/11/2021,21:30,BTC,Long,TP,0.19,32h,2509.47,H1_EMA100
458,EMA-Cross,30/11/2021,13:00,BTC,Long,SL,-1.0,3h,1252.84,STRUCTURAL_SL
459,EMA-Cross,01/12/2021,14:30,BTC,Long,SL,-1.0,4h,1493.21,STRUCTURAL_SL
460,EMA-Cross,03/12/2021,11:30,BTC,Long,SL,-0.7,1h,363.96,H1_EMA100
461,EMA-Cross,08/12/2021,21:00,BTC,Long,SL,-0.33,1h,381.81,H1_EMA100
462,EMA-Cross,10/12/2021,14:30,BTC,Long,SL,-1.0,0h,636.55,STRUCTURAL_SL
463,EMA-Cross,14/12/2021,22:30,BTC,Long,SL,-0.01,2h,1418.76,H1_EMA100
464,EMA-Cross,15/12/2021,20:30,BTC,Long,SL,-0.45,21h,2766.06,H1_EMA100
465,EMA-Cross,19/12/2021,03:00,BTC,Long,SL,-0.07,7h,736.76,H1_EMA100
466,EMA-Cross,20/12/2021,22:30,BTC,Long,TP,0.04,1h,857.17,H1_EMA100
467,EMA-Cross,23/12/2021,17:00,BTC,Long,TP,1.41,59h,425.64,H1_EMA100
468,EMA-Cross,26/12/2021,22:00,BTC,Long,SL,-0.52,27h,889.8,H1_EMA100
469,EMA-Cross,01/01/2022,16:30,BTC,Long,TP,0.12,2h,652.35,H1_EMA100
470,EMA-Cross,02/01/2022,16:30,BTC,Long,SL,-0.11,1h,444.25,H1_EMA100
471,EMA-Cross,03/01/2022,13:30,BTC,Long,SL,-1.0,1h,533.56,STRUCTURAL_SL
472,EMA-Cross,04/01/2022,14:30,BTC,Long,SL,-0.08,1h,503.79,H1_EMA100
473,EMA-Cross,05/01/2022,11:00,BTC,Long,SL,-1.0,0h,490.81,STRUCTURAL_SL
474,EMA-Cross,05/01/2022,15:00,BTC,Long,SL,-0.19,1h,595.45,H1_EMA100
475,EMA-Cross,09/01/2022,17:30,BTC,Long,SL,-0.11,1h,887.24,H1_EMA100
476,EMA-Cross,11/01/2022,02:00,BTC,Long,TP,0.71,1h,366.31,H1_EMA100
477,EMA-Cross,14/01/2022,20:00,BTC,Long,SL,-1.0,8h,311.33,STRUCTURAL_SL
478,EMA-Cross,16/01/2022,08:00,BTC,Long,SL,-1.0,0h,84.76,STRUCTURAL_SL
479,EMA-Cross,16/01/2022,16:00,BTC,Long,SL,-0.64,4h,689.45,H1_EMA100
480,EMA-Cross,19/01/2022,00:00,BTC,Long,SL,-0.08,1h,857.39,H1_EMA100
481,EMA-Cross,19/01/2022,15:00,BTC,Long,SL,-1.0,0h,419.91,STRUCTURAL_SL
482,EMA-Cross,20/01/2022,07:30,BTC,Long,SL,-0.1,1h,205.01,H1_EMA100
483,EMA-Cross,24/01/2022,00:30,BTC,Long,SL,-0.14,1h,1228.2,H1_EMA100
484,EMA-Cross,24/01/2022,20:30,BTC,Long,TP,0.14,2h,2264.92,H1_EMA100
485,EMA-Cross,28/01/2022,01:30,BTC,Long,SL,-0.3,7h,1097.74,H1_EMA100
486,EMA-Cross,28/01/2022,15:30,BTC,Long,SL,-0.19,57h,834.31,H1_EMA100
487,EMA-Cross,31/01/2022,17:00,BTC,Long,SL,-1.0,45h,701.82,STRUCTURAL_SL
488,EMA-Cross,04/02/2022,03:00,BTC,Long,TP,0.0,1h,282.51,H1_EMA100
489,EMA-Cross,08/02/2022,22:30,BTC,Long,SL,-1.0,50h,1369.35,STRUCTURAL_SL
490,EMA-Cross,14/02/2022,13:30,BTC,Long,SL,-0.17,1h,690.43,H1_EMA100
491,EMA-Cross,16/02/2022,20:30,BTC,Long,SL,-1.0,7h,721.0,STRUCTURAL_SL
492,EMA-Cross,21/02/2022,05:30,BTC,Long,SL,-0.32,1h,595.5,H1_EMA100
493,EMA-Cross,24/02/2022,21:00,BTC,Long,SL,-0.08,53h,2617.67,H1_EMA100
494,EMA-Cross,27/02/2022,11:30,BTC,Long,SL,-1.0,2h,839.95,STRUCTURAL_SL
495,EMA-Cross,28/02/2022,15:00,BTC,Long,TP,1.39,74h,1872.12,H1_EMA100
496,EMA-Cross,07/03/2022,16:00,BTC,Long,SL,-0.64,1h,432.0,H1_EMA100
497,EMA-Cross,13/03/2022,04:30,BTC,Long,SL,-0.36,1h,231.55,H1_EMA100
498,EMA-Cross,14/03/2022,10:00,BTC,Long,SL,-1.0,1h,281.01,STRUCTURAL_SL
499,EMA-Cross,15/03/2022,15:30,BTC,Long,TP,2.83,122h,666.24,H1_EMA100
500,EMA-Cross,22/03/2022,03:00,BTC,Long,TP,6.1,228h,797.79,H1_EMA100
501,EMA-Cross,01/04/2022,17:30,BTC,Long,SL,-0.09,3h,1581.69,H1_EMA100
502,EMA-Cross,03/04/2022,09:30,BTC,Long,SL,-1.0,1h,164.01,STRUCTURAL_SL
503,EMA-Cross,04/04/2022,23:00,BTC,Long,SL,-1.0,14h,366.62,STRUCTURAL_SL
504,EMA-Cross,13/04/2022,15:00,BTC,Long,TP,0.34,2h,1034.92,H1_EMA100
505,EMA-Cross,15/04/2022,17:30,BTC,Long,SL,-0.31,1h,240.33,H1_EMA100
506,EMA-Cross,17/04/2022,01:30,BTC,Long,SL,-1.0,1h,208.09,STRUCTURAL_SL
507,EMA-Cross,17/04/2022,09:30,BTC,Long,SL,-0.24,1h,241.82,H1_EMA100
508,EMA-Cross,18/04/2022,19:00,BTC,Long,SL,-0.04,74h,1617.24,H1_EMA100
509,EMA-Cross,25/04/2022,19:00,BTC,Long,SL,-0.16,19h,578.88,H1_EMA100
510,EMA-Cross,27/04/2022,17:30,BTC,Long,SL,-0.42,1h,653.46,H1_EMA100
511,EMA-Cross,02/05/2022,23:30,BTC,Long,SL,-1.0,0h,97.66,STRUCTURAL_SL
512,EMA-Cross,04/05/2022,08:30,BTC,Long,SL,-0.7,30h,887.8,H1_EMA100
513,EMA-Cross,13/05/2022,02:00,BTC,Long,TP,0.8,1h,749.73,H1_EMA100
514,EMA-Cross,14/05/2022,23:00,BTC,Long,SL,-0.23,1h,643.06,H1_EMA100
515,EMA-Cross,17/05/2022,04:00,BTC,Long,SL,-0.64,11h,488.54,H1_EMA100
516,EMA-Cross,17/05/2022,22:00,BTC,Long,SL,-1.0,3h,472.12,STRUCTURAL_SL
517,EMA-Cross,19/05/2022,14:30,BTC,Long,SL,-0.73,24h,429.5,H1_EMA100
518,EMA-Cross,22/05/2022,09:00,BTC,Long,TP,1.42,34h,213.51,H1_EMA100
519,EMA-Cross,25/05/2022,00:00,BTC,Long,SL,-0.21,1h,126.53,H1_EMA100
520,EMA-Cross,02/06/2022,23:00,BTC,Long,SL,-0.35,2h,257.15,H1_EMA100
521,EMA-Cross,05/06/2022,16:00,BTC,Long,SL,-0.34,1h,332.7,H1_EMA100
522,EMA-Cross,07/06/2022,20:30,BTC,Long,SL,-1.0,7h,1183.21,STRUCTURAL_SL
523,EMA-Cross,09/06/2022,09:30,BTC,Long,SL,-1.0,2h,216.77,STRUCTURAL_SL
524,EMA-Cross,15/06/2022,22:30,BTC,Long,SL,-0.04,1h,1174.57,H1_EMA100
525,EMA-Cross,23/06/2022,09:00,BTC,Long,SL,-1.0,4h,143.47,STRUCTURAL_SL
526,EMA-Cross,25/06/2022,21:30,BTC,Long,SL,-1.0,19h,227.53,STRUCTURAL_SL
527,EMA-Cross,27/06/2022,09:30,BTC,Long,SL,-1.0,1h,93.26,STRUCTURAL_SL
528,EMA-Cross,01/07/2022,02:00,BTC,Long,SL,-0.4,2h,1668.38,H1_EMA100
529,EMA-Cross,03/07/2022,20:30,BTC,Long,SL,-0.66,1h,369.48,H1_EMA100
530,EMA-Cross,04/07/2022,10:30,BTC,Long,TP,0.08,25h,357.46,H1_EMA100
531,EMA-Cross,05/07/2022,20:00,BTC,Long,TP,0.8,114h,855.66,H1_EMA100
532,EMA-Cross,16/07/2022,15:00,BTC,Long,SL,-0.03,33h,211.11,H1_EMA100
533,EMA-Cross,18/07/2022,05:30,BTC,Long,TP,2.89,110h,345.7,H1_EMA100
