trade_id,strategy,open_madrid,close_madrid,duration_hours,direction,result,rr,entry_price,sl_price,exit_price,sl_size,sl_pct,exit_reason
289,EMS-r2-h4ema100,2021-05-11 22:30:00+0200,2021-05-12 00:00:00+0200,1.5,Long,SL,-0.45,56726.95,56249.38,56510.26,477.57,0.8419,H1_EMA100
290,EMS-r2-h4ema100,2021-05-12 16:00:00+0200,2021-05-12 17:00:00+0200,1.0,Long,SL,-0.65,56760.1,55700.0,56073.03,1060.1,1.8677,H1_EMA100
291,EMS-r2-h4ema100,2021-07-06 08:00:00+0200,2021-07-06 12:00:00+0200,4.0,Long,SL,-0.63,34793.39,33857.44,34204.56,935.95,2.69,H1_EMA100
292,EMS-r2-h4ema100,2021-07-23 23:00:00+0200,2021-07-27 05:00:00+0200,78.0,Long,TP,9.58,32482.01,32061.16,36515.68,420.85,1.2956,H1_EMA100
293,EMS-r2-h4ema100,2021-07-27 14:30:00+0200,2021-07-30 11:00:00+0200,68.5,Long,TP,0.85,37996.73,37144.0,38723.01,852.73,2.2442,H1_EMA100
294,EMS-r2-h4ema100,2021-07-30 23:30:00+0200,2021-08-01 20:00:00+0200,44.5,Long,TP,0.12,40873.43,39058.96,41084.75,1814.47,4.4392,H1_EMA100
295,EMS-r2-h4ema100,2021-08-04 16:30:00+0200,2021-08-05 10:00:00+0200,17.5,Long,SL,-0.14,39097.91,37508.56,38870.59,1589.35,4.0651,H1_EMA100
296,EMS-r2-h4ema100,2021-08-05 19:30:00+0200,2021-08-09 03:00:00+0200,79.5,Long,TP,1.83,40185.69,38545.59,43185.8,1640.1,4.0813,H1_EMA100
297,EMS-r2-h4ema100,2021-08-09 12:30:00+0200,2021-08-10 19:00:00+0200,30.5,Long,SL,-0.13,44970.64,43600.92,44793.89,1369.72,3.0458,H1_EMA100
298,EMS-r2-h4ema100,2021-08-11 02:30:00+0200,2021-08-12 02:00:00+0200,23.5,Long,SL,-0.13,45551.99,45233.9,45511.0,318.09,0.6983,H1_EMA100
299,EMS-r2-h4ema100,2021-08-13 10:30:00+0200,2021-08-14 13:00:00+0200,26.5,Long,TP,0.13,46061.18,44217.39,46308.15,1843.79,4.0029,H1_EMA100
300,EMS-r2-h4ema100,2021-08-14 22:00:00+0200,2021-08-14 22:30:00+0200,0.5,Long,SL,-1.0,47033.77,46652.03,46652.03,381.74,0.8116,STRUCTURAL_SL
301,EMS-r2-h4ema100,2021-08-15 00:30:00+0200,2021-08-15 08:00:00+0200,7.5,Long,SL,-0.61,47076.7,46331.28,46622.09,745.42,1.5834,H1_EMA100
302,EMS-r2-h4ema100,2021-08-16 01:00:00+0200,2021-08-16 16:00:00+0200,15.0,Long,SL,-0.68,47210.67,46070.52,46440.28,1140.15,2.415,H1_EMA100
303,EMS-r2-h4ema100,2021-08-17 14:30:00+0200,2021-08-17 15:00:00+0200,0.5,Long,SL,-1.0,47013.09,46586.97,46586.97,426.12,0.9064,STRUCTURAL_SL
304,EMS-r2-h4ema100,2021-08-18 20:00:00+0200,2021-08-18 20:30:00+0200,0.5,Long,SL,-1.0,45813.9,45593.22,45593.22,220.68,0.4817,STRUCTURAL_SL
305,EMS-r2-h4ema100,2021-08-19 18:00:00+0200,2021-08-22 17:00:00+0200,71.0,Long,TP,1.78,45779.59,44391.55,48251.21,1388.04,3.032,H1_EMA100
306,EMS-r2-h4ema100,2021-08-23 02:30:00+0200,2021-08-23 22:00:00+0200,19.5,Long,SL,-0.06,49301.27,48245.93,49239.69,1055.34,2.1406,H1_EMA100
307,EMS-r2-h4ema100,2021-08-24 11:00:00+0200,2021-08-24 12:30:00+0200,1.5,Long,SL,-1.0,49673.43,49432.07,49432.07,241.36,0.4859,STRUCTURAL_SL
308,EMS-r2-h4ema100,2021-08-25 20:30:00+0200,2021-08-26 05:00:00+0200,8.5,Long,SL,-1.0,48884.68,48507.71,48507.71,376.97,0.7711,STRUCTURAL_SL
309,EMS-r2-h4ema100,2021-08-29 22:00:00+0200,2021-08-29 23:30:00+0200,1.5,Long,SL,-1.0,48799.28,48688.48,48688.48,110.8,0.2271,STRUCTURAL_SL
310,EMS-r2-h4ema100,2021-08-30 23:00:00+0200,2021-08-30 23:30:00+0200,0.5,Long,SL,-1.0,48622.06,48350.0,48350.0,272.06,0.5595,STRUCTURAL_SL
311,EMS-r2-h4ema100,2021-09-01 13:00:00+0200,2021-09-01 16:00:00+0200,3.0,Long,SL,-0.11,47515.73,47090.31,47468.06,425.42,0.8953,H1_EMA100
312,EMS-r2-h4ema100,2021-09-03 07:00:00+0200,2021-09-04 13:00:00+0200,30.0,Long,TP,0.06,49707.19,48316.84,49789.59,1390.35,2.7971,H1_EMA100
313,EMS-r2-h4ema100,2021-09-05 00:30:00+0200,2021-09-05 06:00:00+0200,5.5,Long,SL,-0.93,50179.73,49624.12,49663.21,555.61,1.1072,H1_EMA100
314,EMS-r2-h4ema100,2021-09-05 14:00:00+0200,2021-09-07 11:00:00+0200,45.0,Long,TP,2.97,50198.78,49864.53,51192.7,334.25,0.6659,H1_EMA100
315,EMS-r2-h4ema100,2021-09-17 06:00:00+0200,2021-09-17 09:30:00+0200,3.5,Long,SL,-1.0,47899.83,47715.35,47715.35,184.48,0.3851,STRUCTURAL_SL
316,EMS-r2-h4ema100,2021-09-18 06:30:00+0200,2021-09-19 00:00:00+0200,17.5,Long,SL,-0.22,48106.99,47035.56,47874.92,1071.43,2.2272,H1_EMA100
317,EMS-r2-h4ema100,2021-09-19 12:00:00+0200,2021-09-19 13:00:00+0200,1.0,Long,SL,-1.0,48117.19,47924.97,47924.97,192.22,0.3995,STRUCTURAL_SL
318,EMS-r2-h4ema100,2021-10-04 19:00:00+0200,2021-10-08 23:00:00+0200,100.0,Long,TP,3.19,48589.99,46891.0,54001.7,1698.99,3.4966,H1_EMA100
319,EMS-r2-h4ema100,2021-10-09 08:00:00+0200,2021-10-10 04:00:00+0200,20.0,Long,SL,-0.28,54597.78,53841.41,54382.83,756.37,1.3853,H1_EMA100
320,EMS-r2-h4ema100,2021-10-11 03:30:00+0200,2021-10-12 17:00:00+0200,37.5,Long,TP,0.75,55513.32,54333.85,56397.9,1179.47,2.1247,H1_EMA100
321,EMS-r2-h4ema100,2021-10-13 20:00:00+0200,2021-10-15 03:00:00+0200,31.0,Long,TP,0.19,56891.11,56039.78,57050.36,851.33,1.4964,H1_EMA100
322,EMS-r2-h4ema100,2021-10-16 23:00:00+0200,2021-10-17 00:00:00+0200,1.0,Long,SL,-1.0,61027.39,60545.95,60545.95,481.44,0.7889,STRUCTURAL_SL
323,EMS-r2-h4ema100,2021-10-17 05:30:00+0200,2021-10-17 07:00:00+0200,1.5,Long,SL,-1.0,61216.82,60849.56,60849.56,367.26,0.5999,STRUCTURAL_SL
324,EMS-r2-h4ema100,2021-10-17 13:30:00+0200,2021-10-17 15:30:00+0200,2.0,Long,SL,-1.0,61113.61,60619.89,60619.89,493.72,0.8079,STRUCTURAL_SL
325,EMS-r2-h4ema100,2021-10-17 19:30:00+0200,2021-10-17 21:30:00+0200,2.0,Long,SL,-1.0,60975.67,60471.97,60471.97,503.7,0.8261,STRUCTURAL_SL
326,EMS-r2-h4ema100,2021-10-18 02:30:00+0200,2021-10-18 11:30:00+0200,9.0,Long,SL,-1.0,61954.0,61166.07,61166.07,787.93,1.2718,STRUCTURAL_SL
327,EMS-r2-h4ema100,2021-10-25 03:00:00+0200,2021-10-26 16:00:00+0200,37.0,Long,TP,0.34,61813.4,60650.0,62207.82,1163.4,1.8821,H1_EMA100
328,EMS-r2-h4ema100,2021-10-28 12:00:00+0200,2021-10-28 20:30:00+0200,8.5,Long,SL,-1.0,61049.58,60387.66,60387.66,661.92,1.0842,STRUCTURAL_SL
329,EMS-r2-h4ema100,2021-10-30 15:30:00+0200,2021-10-30 16:00:00+0200,0.5,Long,SL,-1.0,61700.0,61305.0,61305.0,395.0,0.6402,STRUCTURAL_SL
330,EMS-r2-h4ema100,2021-10-31 02:30:00+0200,2021-10-31 06:00:00+0100,4.5,Long,SL,-0.79,62246.3,61175.01,61404.85,1071.29,1.7211,H1_EMA100
331,EMS-r2-h4ema100,2021-11-01 02:00:00+0100,2021-11-01 03:00:00+0100,1.0,Long,SL,-1.0,61560.49,61115.33,61115.33,445.16,0.7231,STRUCTURAL_SL
332,EMS-r2-h4ema100,2021-11-01 09:30:00+0100,2021-11-01 18:00:00+0100,8.5,Long,SL,-0.57,62045.87,60284.0,61034.83,1761.87,2.8396,H1_EMA100
333,EMS-r2-h4ema100,2021-11-02 07:00:00+0100,2021-11-03 14:00:00+0100,31.0,Long,TP,0.73,61754.25,60770.82,62470.01,983.43,1.5925,H1_EMA100
334,EMS-r2-h4ema100,2021-11-04 00:00:00+0100,2021-11-04 02:00:00+0100,2.0,Long,SL,-1.0,62794.49,62555.0,62555.0,239.49,0.3814,STRUCTURAL_SL
335,EMS-r2-h4ema100,2021-11-05 07:30:00+0100,2021-11-05 10:00:00+0100,2.5,Long,SL,-1.0,62447.09,61880.88,61880.88,566.21,0.9067,STRUCTURAL_SL
336,EMS-r2-h4ema100,2021-11-07 00:00:00+0100,2021-11-10 07:00:00+0100,79.0,Long,TP,20.03,61361.41,61112.68,66342.74,248.73,0.4054,H1_EMA100
337,EMS-r2-h4ema100,2021-11-10 15:30:00+0100,2021-11-10 21:00:00+0100,5.5,Long,SL,-0.69,68329.36,65888.0,66650.99,2441.36,3.5729,H1_EMA100
338,EMS-r2-h4ema100,2021-11-13 17:00:00+0100,2021-11-13 20:00:00+0100,3.0,Long,SL,-0.44,64689.0,63427.86,64134.69,1261.14,1.9495,H1_EMA100
339,EMS-r2-h4ema100,2021-11-15 01:00:00+0100,2021-11-15 16:00:00+0100,15.0,Long,SL,-0.57,65519.11,64341.77,64851.0,1177.34,1.7969,H1_EMA100
340,EMS-r2-h4ema100,2021-12-23 18:00:00+0100,2021-12-26 01:00:00+0100,55.0,Long,TP,3.18,49089.49,48677.52,50399.66,411.97,0.8392,H1_EMA100
341,EMS-r2-h4ema100,2021-12-26 23:30:00+0100,2021-12-28 01:00:00+0100,25.5,Long,SL,-0.16,50848.36,49914.73,50701.44,933.63,1.8361,H1_EMA100
342,EMS-r2-h4ema100,2022-02-08 23:30:00+0100,2022-02-09 04:00:00+0100,4.5,Long,SL,-0.53,44052.83,42700.0,43340.22,1352.83,3.0709,H1_EMA100
343,EMS-r2-h4ema100,2022-02-09 14:00:00+0100,2022-02-10 05:00:00+0100,15.0,Long,SL,-0.48,44141.57,43371.62,43775.42,769.95,1.7443,H1_EMA100
344,EMS-r2-h4ema100,2022-02-14 14:30:00+0100,2022-02-14 20:00:00+0100,5.5,Long,SL,-0.59,42620.4,41961.13,42233.91,659.27,1.5468,H1_EMA100
345,EMS-r2-h4ema100,2022-02-16 21:30:00+0100,2022-02-17 05:00:00+0100,7.5,Long,SL,-0.89,44229.91,43506.64,43583.05,723.27,1.6353,H1_EMA100
346,EMS-r2-h4ema100,2022-02-28 16:00:00+0100,2022-03-03 05:00:00+0100,61.0,Long,TP,1.85,39826.37,37948.47,43305.77,1877.9,4.7152,H1_EMA100
347,EMS-r2-h4ema100,2022-03-18 17:30:00+0100,2022-03-20 13:00:00+0100,43.5,Long,TP,0.28,41339.94,40442.0,41586.86,897.94,2.1721,H1_EMA100
348,EMS-r2-h4ema100,2022-03-22 04:00:00+0100,2022-03-23 06:00:00+0100,26.0,Long,TP,0.13,41841.09,41035.2,41944.35,805.89,1.9261,H1_EMA100
349,EMS-r2-h4ema100,2022-03-23 17:00:00+0100,2022-03-23 20:00:00+0100,3.0,Long,SL,-0.82,42618.18,41969.0,42087.94,649.18,1.5232,H1_EMA100
350,EMS-r2-h4ema100,2022-04-01 19:30:00+0200,2022-04-02 18:00:00+0200,22.5,Long,TP,0.01,46280.0,44701.01,46295.06,1578.99,3.4118,H1_EMA100
351,EMS-r2-h4ema100,2022-04-03 11:30:00+0200,2022-04-03 12:30:00+0200,1.0,Long,SL,-1.0,46356.49,46168.92,46168.92,187.57,0.4046,STRUCTURAL_SL
352,EMS-r2-h4ema100,2022-04-05 01:00:00+0200,2022-04-05 15:00:00+0200,14.0,Long,SL,-1.0,46666.67,46372.05,46372.05,294.62,0.6313,STRUCTURAL_SL
353,EMS-r2-h4ema100,2022-06-03 01:00:00+0200,2022-06-03 03:00:00+0200,2.0,Long,SL,-0.33,30482.95,30235.7,30401.53,247.25,0.8111,H1_EMA100
354,EMS-r2-h4ema100,2022-06-07 22:30:00+0200,2022-06-08 05:30:00+0200,7.0,Long,SL,-1.0,31347.74,30131.88,30131.88,1215.86,3.8786,STRUCTURAL_SL
355,EMS-r2-h4ema100,2022-06-09 11:30:00+0200,2022-06-09 13:30:00+0200,2.0,Long,SL,-1.0,30584.25,30360.27,30360.27,223.98,0.7323,STRUCTURAL_SL
356,EMS-r2-h4ema100,2022-07-09 17:30:00+0200,2022-07-10 02:00:00+0200,8.5,Long,SL,-1.0,21642.86,21517.16,21517.16,125.7,0.5808,STRUCTURAL_SL
357,EMS-r2-h4ema100,2022-07-16 17:00:00+0200,2022-07-17 20:00:00+0200,27.0,Long,TP,0.47,20814.39,20588.72,20921.42,225.67,1.0842,H1_EMA100
358,EMS-r2-h4ema100,2022-07-18 07:30:00+0200,2022-07-18 23:00:00+0200,15.5,Long,SL,-0.29,21591.2,21248.54,21493.18,342.66,1.587,H1_EMA100
359,EMS-r2-h4ema100,2022-07-22 02:00:00+0200,2022-07-22 05:00:00+0200,3.0,Long,SL,-0.43,23152.19,22772.05,22987.42,380.14,1.6419,H1_EMA100
360,EMS-r2-h4ema100,2022-07-22 08:00:00+0200,2022-07-22 19:00:00+0200,11.0,Long,SL,-0.12,23148.46,22805.89,23108.14,342.57,1.4799,H1_EMA100
361,EMS-r2-h4ema100,2022-07-24 09:30:00+0200,2022-07-24 12:00:00+0200,2.5,Long,SL,-0.25,22737.0,22257.15,22617.09,479.85,2.1104,H1_EMA100
362,EMS-r2-h4ema100,2022-08-02 20:30:00+0200,2022-08-02 22:00:00+0200,1.5,Long,SL,-0.6,23170.73,22806.52,22951.21,364.21,1.5719,H1_EMA100
363,EMS-r2-h4ema100,2022-08-03 11:00:00+0200,2022-08-04 00:30:00+0200,13.5,Long,SL,-1.0,23293.27,22954.0,22954.0,339.27,1.4565,STRUCTURAL_SL
364,EMS-r2-h4ema100,2022-08-05 07:00:00+0200,2022-08-05 18:00:00+0200,11.0,Long,SL,-0.3,23152.02,22612.42,22988.25,539.6,2.3307,H1_EMA100
365,EMS-r2-h4ema100,2022-08-07 19:30:00+0200,2022-08-08 01:00:00+0200,5.5,Long,SL,-1.0,23217.73,23082.76,23082.76,134.97,0.5813,STRUCTURAL_SL
366,EMS-r2-h4ema100,2022-08-10 15:30:00+0200,2022-08-12 01:00:00+0200,33.5,Long,SL,-0.21,24134.99,23004.58,23893.28,1130.41,4.6837,H1_EMA100
367,EMS-r2-h4ema100,2022-08-12 23:00:00+0200,2022-08-14 19:00:00+0200,44.0,Long,TP,0.49,24225.2,24048.29,24311.45,176.91,0.7303,H1_EMA100
368,EMS-r2-h4ema100,2022-08-15 05:00:00+0200,2022-08-15 08:30:00+0200,3.5,Long,SL,-1.0,24918.29,24330.96,24330.96,587.33,2.357,STRUCTURAL_SL
369,EMS-r2-h4ema100,2022-08-17 08:00:00+0200,2022-08-17 09:00:00+0200,1.0,Long,SL,-1.0,24165.26,23996.88,23996.88,168.38,0.6968,STRUCTURAL_SL
370,EMS-r2-h4ema100,2022-10-05 19:00:00+0200,2022-10-06 18:00:00+0200,23.0,Long,SL,-0.44,20231.58,19730.0,20010.0,501.58,2.4792,H1_EMA100
371,EMS-r2-h4ema100,2022-10-25 01:00:00+0200,2022-10-25 02:00:00+0200,1.0,Long,SL,-1.0,19360.39,19301.11,19301.11,59.28,0.3062,STRUCTURAL_SL
372,EMS-r2-h4ema100,2022-10-25 16:00:00+0200,2022-10-27 23:00:00+0200,55.0,Long,TP,4.22,19478.39,19260.82,20395.8,217.57,1.117,H1_EMA100
373,EMS-r2-h4ema100,2022-10-28 19:00:00+0200,2022-10-30 11:00:00+0100,41.0,Long,SL,-0.03,20703.85,20411.03,20694.58,292.82,1.4143,H1_EMA100
374,EMS-r2-h4ema100,2022-10-30 13:00:00+0100,2022-10-30 14:30:00+0100,1.5,Long,SL,-1.0,20770.81,20632.73,20632.73,138.08,0.6648,STRUCTURAL_SL
375,EMS-r2-h4ema100,2022-10-31 14:30:00+0100,2022-10-31 15:00:00+0100,0.5,Long,SL,-1.0,20679.11,20449.86,20449.86,229.25,1.1086,STRUCTURAL_SL
376,EMS-r2-h4ema100,2022-11-01 08:30:00+0100,2022-11-01 13:00:00+0100,4.5,Long,SL,-0.44,20566.77,20466.71,20522.79,100.06,0.4865,H1_EMA100
377,EMS-r2-h4ema100,2022-11-02 05:30:00+0100,2022-11-02 07:00:00+0100,1.5,Long,SL,-0.62,20535.47,20457.62,20487.39,77.85,0.3791,H1_EMA100
378,EMS-r2-h4ema100,2022-11-04 05:30:00+0100,2022-11-06 23:00:00+0100,65.5,Long,TP,7.8,20345.24,20245.0,21127.33,100.24,0.4927,H1_EMA100
379,EMS-r2-h4ema100,2022-12-02 14:30:00+0100,2022-12-02 15:00:00+0100,0.5,Long,SL,-1.0,17023.51,16946.13,16946.13,77.38,0.4545,STRUCTURAL_SL
380,EMS-r2-h4ema100,2022-12-02 22:30:00+0100,2022-12-03 08:30:00+0100,10.0,Long,SL,-1.0,17016.08,16930.03,16930.03,86.05,0.5057,STRUCTURAL_SL
381,EMS-r2-h4ema100,2022-12-04 06:30:00+0100,2022-12-04 12:30:00+0100,6.0,Long,SL,-1.0,17040.62,16948.0,16948.0,92.62,0.5435,STRUCTURAL_SL
382,EMS-r2-h4ema100,2022-12-04 16:00:00+0100,2022-12-05 17:00:00+0100,25.0,Long,TP,0.99,17007.72,16930.89,17083.92,76.83,0.4517,H1_EMA100
383,EMS-r2-h4ema100,2022-12-07 03:00:00+0100,2022-12-07 05:00:00+0100,2.0,Long,SL,-0.19,17041.0,16958.98,17025.03,82.02,0.4813,H1_EMA100
384,EMS-r2-h4ema100,2022-12-08 17:00:00+0100,2022-12-10 23:00:00+0100,54.0,Long,TP,2.36,16917.39,16829.26,17125.43,88.13,0.5209,H1_EMA100
385,EMS-r2-h4ema100,2022-12-11 06:30:00+0100,2022-12-11 12:00:00+0100,5.5,Long,SL,-1.0,17165.77,17140.03,17140.03,25.74,0.1499,STRUCTURAL_SL
386,EMS-r2-h4ema100,2022-12-11 18:30:00+0100,2022-12-11 20:30:00+0100,2.0,Long,SL,-1.0,17173.75,17139.67,17139.67,34.08,0.1984,STRUCTURAL_SL
387,EMS-r2-h4ema100,2022-12-12 22:30:00+0100,2022-12-15 03:00:00+0100,52.5,Long,TP,2.21,17183.41,16981.03,17631.6,202.38,1.1778,H1_EMA100
388,EMS-r2-h4ema100,2023-01-05 16:30:00+0100,2023-01-06 07:00:00+0100,14.5,Long,SL,-0.39,16847.12,16753.0,16810.18,94.12,0.5587,H1_EMA100
389,EMS-r2-h4ema100,2023-01-06 20:30:00+0100,2023-01-18 17:00:00+0100,284.5,Long,TP,86.89,16859.77,16811.63,21042.73,48.14,0.2855,H1_EMA100
390,EMS-r2-h4ema100,2023-01-19 21:00:00+0100,2023-01-19 23:00:00+0100,2.0,Long,SL,-0.53,21092.1,20791.13,20932.98,300.97,1.4269,H1_EMA100
391,EMS-r2-h4ema100,2023-01-23 12:00:00+0100,2023-01-23 15:30:00+0100,3.5,Long,SL,-1.0,22909.95,22662.38,22662.38,247.57,1.0806,STRUCTURAL_SL
392,EMS-r2-h4ema100,2023-01-24 20:00:00+0100,2023-01-24 23:00:00+0100,3.0,Long,SL,-1.0,23000.0,22785.59,22785.59,214.41,0.9322,STRUCTURAL_SL
393,EMS-r2-h4ema100,2023-01-25 22:30:00+0100,2023-01-27 02:00:00+0100,27.5,Long,SL,-0.19,22989.63,22651.75,22925.5,337.88,1.4697,H1_EMA100
394,EMS-r2-h4ema100,2023-01-29 02:30:00+0100,2023-01-30 11:00:00+0100,32.5,Long,SL,-0.47,23386.46,22967.76,23191.2,418.7,1.7904,H1_EMA100
395,EMS-r2-h4ema100,2023-01-31 18:30:00+0100,2023-01-31 22:00:00+0100,3.5,Long,SL,-1.0,23134.27,22866.66,22866.66,267.61,1.1568,STRUCTURAL_SL
396,EMS-r2-h4ema100,2023-02-01 21:00:00+0100,2023-02-02 23:00:00+0100,26.0,Long,TP,0.11,23385.99,22760.23,23455.65,625.76,2.6758,H1_EMA100
397,EMS-r2-h4ema100,2023-02-04 20:00:00+0100,2023-02-04 21:00:00+0100,1.0,Long,SL,-0.33,23445.66,23386.1,23425.89,59.56,0.254,H1_EMA100
398,EMS-r2-h4ema100,2023-02-07 11:30:00+0100,2023-02-07 13:00:00+0100,1.5,Long,SL,-0.36,23041.42,22862.85,22977.24,178.57,0.775,H1_EMA100
399,EMS-r2-h4ema100,2023-02-17 19:30:00+0100,2023-02-19 19:00:00+0100,47.5,Long,TP,0.02,24353.57,23917.65,24361.74,435.92,1.79,H1_EMA100
400,EMS-r2-h4ema100,2023-02-20 11:30:00+0100,2023-02-21 10:00:00+0100,22.5,Long,SL,-0.31,24834.4,24373.33,24689.23,461.07,1.8566,H1_EMA100
401,EMS-r2-h4ema100,2023-02-23 04:30:00+0100,2023-02-23 12:00:00+0100,7.5,Long,SL,-0.68,24530.76,24124.33,24255.92,406.43,1.6568,H1_EMA100
402,EMS-r2-h4ema100,2023-02-28 17:00:00+0100,2023-02-28 20:00:00+0100,3.0,Long,SL,-1.0,23519.08,23315.42,23315.42,203.66,0.8659,STRUCTURAL_SL
403,EMS-r2-h4ema100,2023-03-01 06:00:00+0100,2023-03-01 21:00:00+0100,15.0,Long,SL,-0.78,23794.48,23234.2,23355.14,560.28,2.3547,H1_EMA100
404,EMS-r2-h4ema100,2023-03-16 11:30:00+0100,2023-03-20 05:00:00+0100,89.5,Long,TP,6.19,24777.0,24374.35,27269.17,402.65,1.6251,H1_EMA100
405,EMS-r2-h4ema100,2023-03-21 12:30:00+0100,2023-03-22 20:00:00+0100,31.5,Long,TP,0.13,27953.08,27393.52,28027.99,559.56,2.0018,H1_EMA100
406,EMS-r2-h4ema100,2023-03-23 17:00:00+0100,2023-03-24 16:00:00+0100,23.0,Long,SL,-0.46,28580.86,27300.0,27989.06,1280.86,4.4815,H1_EMA100
407,EMS-r2-h4ema100,2023-03-26 11:30:00+0200,2023-03-27 08:00:00+0200,20.5,Long,TP,0.08,27697.93,27480.01,27715.18,217.92,0.7868,H1_EMA100
408,EMS-r2-h4ema100,2023-03-28 23:30:00+0200,2023-03-29 00:00:00+0200,0.5,Long,SL,-1.0,27263.45,27158.15,27158.15,105.3,0.3862,STRUCTURAL_SL
409,EMS-r2-h4ema100,2023-03-31 17:30:00+0200,2023-04-01 17:00:00+0200,23.5,Long,SL,-0.13,28391.12,27842.1,28318.04,549.02,1.9338,H1_EMA100
410,EMS-r2-h4ema100,2023-04-01 22:30:00+0200,2023-04-02 13:00:00+0200,14.5,Long,SL,-0.71,28424.09,28343.81,28367.25,80.28,0.2824,H1_EMA100
411,EMS-r2-h4ema100,2023-04-03 14:00:00+0200,2023-04-03 14:30:00+0200,0.5,Long,SL,-1.0,28253.73,28215.59,28215.59,38.14,0.135,STRUCTURAL_SL
412,EMS-r2-h4ema100,2023-04-04 12:00:00+0200,2023-04-04 17:00:00+0200,5.0,Long,SL,-1.0,28198.77,28028.79,28028.79,169.98,0.6028,STRUCTURAL_SL
413,EMS-r2-h4ema100,2023-04-08 07:00:00+0200,2023-04-08 15:00:00+0200,8.0,Long,TP,0.02,27984.97,27859.02,27987.57,125.95,0.4501,H1_EMA100
414,EMS-r2-h4ema100,2023-04-09 04:00:00+0200,2023-04-09 08:00:00+0200,4.0,Long,SL,-1.0,28077.78,27924.9,27924.9,152.88,0.5445,STRUCTURAL_SL
415,EMS-r2-h4ema100,2023-04-09 22:00:00+0200,2023-04-14 18:00:00+0200,116.0,Long,TP,7.95,28140.41,27876.68,30237.89,263.73,0.9372,H1_EMA100
416,EMS-r2-h4ema100,2023-04-16 21:00:00+0200,2023-04-16 21:30:00+0200,0.5,Long,SL,-1.0,30478.43,30298.87,30298.87,179.56,0.5891,STRUCTURAL_SL
417,EMS-r2-h4ema100,2023-04-18 12:30:00+0200,2023-04-19 09:00:00+0200,20.5,Long,TP,0.35,29926.88,29693.1,30008.13,233.78,0.7812,H1_EMA100
418,EMS-r2-h4ema100,2023-04-28 23:30:00+0200,2023-04-29 19:30:00+0200,20.0,Long,SL,-1.0,29331.68,29120.0,29120.0,211.68,0.7217,STRUCTURAL_SL
419,EMS-r2-h4ema100,2023-04-30 16:30:00+0200,2023-05-01 02:00:00+0200,9.5,Long,SL,-0.35,29271.97,29160.53,29233.21,111.44,0.3807,H1_EMA100
420,EMS-r2-h4ema100,2023-05-05 04:00:00+0200,2023-05-05 14:30:00+0200,10.5,Long,SL,-1.0,29325.75,28880.03,28880.03,445.72,1.5199,STRUCTURAL_SL
421,EMS-r2-h4ema100,2023-05-30 04:00:00+0200,2023-05-30 17:00:00+0200,13.0,Long,SL,-0.79,27766.03,27584.45,27622.65,181.58,0.654,H1_EMA100
422,EMS-r2-h4ema100,2023-05-30 22:30:00+0200,2023-05-31 04:00:00+0200,5.5,Long,SL,-1.0,27797.23,27625.14,27625.14,172.09,0.6191,STRUCTURAL_SL
423,EMS-r2-h4ema100,2023-06-04 12:00:00+0200,2023-06-05 01:30:00+0200,13.5,Long,SL,-1.0,27215.88,27123.81,27123.81,92.07,0.3383,STRUCTURAL_SL
424,EMS-r2-h4ema100,2023-06-19 19:30:00+0200,2023-06-25 20:00:00+0200,144.5,Long,TP,13.13,26606.87,26308.45,30526.01,298.42,1.1216,H1_EMA100
425,EMS-r2-h4ema100,2023-06-27 10:30:00+0200,2023-06-28 04:00:00+0200,17.5,Long,TP,0.49,30411.33,30233.58,30498.42,177.75,0.5845,H1_EMA100
426,EMS-r2-h4ema100,2023-06-29 11:30:00+0200,2023-06-29 22:00:00+0200,10.5,Long,SL,-1.0,30434.69,30316.97,30316.97,117.72,0.3868,STRUCTURAL_SL
427,EMS-r2-h4ema100,2023-07-01 15:30:00+0200,2023-07-02 06:00:00+0200,14.5,Long,SL,-0.34,30543.3,30442.0,30509.31,101.3,0.3317,H1_EMA100
428,EMS-r2-h4ema100,2023-07-02 23:00:00+0200,2023-07-04 22:00:00+0200,47.0,Long,TP,0.49,30588.46,30366.65,30696.84,221.81,0.7251,H1_EMA100
429,EMS-r2-h4ema100,2023-07-06 10:30:00+0200,2023-07-06 15:00:00+0200,4.5,Long,SL,-0.56,30808.31,30438.26,30600.31,370.05,1.2011,H1_EMA100
430,EMS-r2-h4ema100,2023-07-09 03:30:00+0200,2023-07-09 07:00:00+0200,3.5,Long,SL,-0.74,30356.0,30246.47,30275.35,109.53,0.3608,H1_EMA100
431,EMS-r2-h4ema100,2023-07-10 17:00:00+0200,2023-07-12 18:00:00+0200,49.0,Long,TP,1.29,30310.02,30143.21,30524.63,166.81,0.5503,H1_EMA100
432,EMS-r2-h4ema100,2023-08-12 17:30:00+0200,2023-08-12 20:00:00+0200,2.5,Long,SL,-0.48,29449.98,29408.28,29430.11,41.7,0.1416,H1_EMA100
433,EMS-r2-h4ema100,2023-08-31 09:30:00+0200,2023-08-31 10:00:00+0200,0.5,Long,SL,-1.0,27291.41,27233.28,27233.28,58.13,0.213,STRUCTURAL_SL
434,EMS-r2-h4ema100,2023-08-31 14:00:00+0200,2023-08-31 14:30:00+0200,0.5,Long,SL,-1.0,27303.95,27201.01,27201.01,102.94,0.377,STRUCTURAL_SL
