trade_id,strategy,date,time,pair,direction,result,rr,duration,sl_size,exit_reason
267,EMA-Cross,22/04/2020,07:30,BTC,Long,TP,0.16,1h,83.97,H1_EMA100
268,EMA-Cross,01/05/2020,06:00,BTC,Long,SL,-1.0,10h,150.01,STRUCTURAL_SL
269,EMA-Cross,01/05/2020,22:30,BTC,Long,SL,-1.0,50h,166.72,STRUCTURAL_SL
270,EMA-Cross,04/05/2020,19:30,BTC,Long,TP,5.53,124h,121.79,H1_EMA100
271,EMA-Cross,17/05/2020,02:30,BTC,Long,SL,-1.0,6h,58.54,STRUCTURAL_SL
272,EMA-Cross,18/05/2020,23:30,BTC,Long,SL,-1.0,0h,69.5,STRUCTURAL_SL
273,EMA-Cross,19/05/2020,10:00,BTC,Long,SL,-1.0,29h,242.0,STRUCTURAL_SL
274,EMA-Cross,23/05/2020,22:00,BTC,Long,SL,-0.02,1h,61.99,H1_EMA100
275,EMA-Cross,30/05/2020,05:00,BTC,Long,TP,0.36,82h,184.13,H1_EMA100
276,EMA-Cross,04/06/2020,01:00,BTC,Long,SL,-1.0,8h,36.44,STRUCTURAL_SL
277,EMA-Cross,04/06/2020,13:30,BTC,Long,SL,-0.23,32h,286.32,H1_EMA100
278,EMA-Cross,07/06/2020,22:30,BTC,Long,SL,-1.0,9h,44.8,STRUCTURAL_SL
279,EMA-Cross,09/06/2020,15:00,BTC,Long,SL,-1.0,4h,31.75,STRUCTURAL_SL
280,EMA-Cross,14/06/2020,00:00,BTC,Long,SL,-0.15,1h,122.34,H1_EMA100
281,EMA-Cross,15/06/2020,19:00,BTC,Long,SL,-0.33,6h,86.61,H1_EMA100
282,EMA-Cross,20/06/2020,23:00,BTC,Long,SL,-0.18,1h,89.73,H1_EMA100
283,EMA-Cross,22/06/2020,03:00,BTC,Long,TP,1.73,53h,72.96,H1_EMA100
284,EMA-Cross,28/06/2020,16:00,BTC,Long,SL,-0.1,1h,121.28,H1_EMA100
285,EMA-Cross,29/06/2020,17:30,BTC,Long,SL,-0.08,1h,128.15,H1_EMA100
286,EMA-Cross,01/07/2020,09:00,BTC,Long,SL,-0.55,2h,42.96,H1_EMA100
287,EMA-Cross,02/07/2020,13:00,BTC,Long,SL,-1.0,2h,61.45,STRUCTURAL_SL
288,EMA-Cross,04/07/2020,18:30,BTC,Long,SL,-0.38,3h,108.54,H1_EMA100
289,EMA-Cross,06/07/2020,03:30,BTC,Long,TP,0.12,1h,30.26,H1_EMA100
290,EMA-Cross,08/07/2020,02:00,BTC,Long,SL,-1.0,37h,46.19,STRUCTURAL_SL
291,EMA-Cross,11/07/2020,00:00,BTC,Long,SL,-1.0,9h,63.82,STRUCTURAL_SL
292,EMA-Cross,12/07/2020,01:30,BTC,Long,SL,-0.43,10h,25.9,H1_EMA100
293,EMA-Cross,12/07/2020,23:00,BTC,Long,SL,-1.0,20h,78.08,STRUCTURAL_SL
294,EMA-Cross,14/07/2020,20:00,BTC,Long,SL,-1.0,1h,26.61,STRUCTURAL_SL
295,EMA-Cross,17/07/2020,14:00,BTC,Long,SL,-0.15,1h,60.52,H1_EMA100
296,EMA-Cross,18/07/2020,09:30,BTC,Long,SL,-0.17,1h,52.03,H1_EMA100
297,EMA-Cross,19/07/2020,21:30,BTC,Long,SL,-1.0,13h,16.54,STRUCTURAL_SL
298,EMA-Cross,21/07/2020,01:30,BTC,Long,SL,-1.0,1h,11.7,STRUCTURAL_SL
299,EMA-Cross,24/07/2020,15:00,BTC,Long,TP,40.47,206h,40.33,H1_EMA100
300,EMA-Cross,03/08/2020,15:30,BTC,Long,SL,-1.0,6h,87.65,STRUCTURAL_SL
301,EMA-Cross,05/08/2020,06:30,BTC,Long,TP,3.38,59h,69.94,H1_EMA100
302,EMA-Cross,08/08/2020,11:30,BTC,Long,SL,-0.73,26h,196.92,H1_EMA100
303,EMA-Cross,10/08/2020,01:00,BTC,Long,SL,-1.0,9h,86.51,STRUCTURAL_SL
304,EMA-Cross,12/08/2020,15:30,BTC,Long,SL,-0.64,1h,50.08,H1_EMA100
305,EMA-Cross,13/08/2020,21:00,BTC,Long,TP,1.61,63h,93.67,H1_EMA100
306,EMA-Cross,16/08/2020,23:00,BTC,Long,SL,-1.0,1h,76.81,STRUCTURAL_SL
307,EMA-Cross,17/08/2020,10:00,BTC,Long,SL,-1.0,3h,51.77,STRUCTURAL_SL
308,EMA-Cross,20/08/2020,15:30,BTC,Long,TP,0.36,1h,75.4,H1_EMA100
309,EMA-Cross,22/08/2020,22:00,BTC,Long,SL,-0.03,1h,96.74,H1_EMA100
310,EMA-Cross,23/08/2020,16:30,BTC,Long,TP,0.08,1h,110.27,H1_EMA100
311,EMA-Cross,28/08/2020,06:00,BTC,Long,TP,0.66,1h,51.84,H1_EMA100
312,EMA-Cross,01/09/2020,05:00,BTC,Long,TP,0.22,28h,86.8,H1_EMA100
313,EMA-Cross,07/09/2020,23:00,BTC,Long,SL,-0.05,1h,251.96,H1_EMA100
314,EMA-Cross,09/09/2020,09:30,BTC,Long,SL,-0.11,1h,123.4,H1_EMA100
315,EMA-Cross,11/09/2020,17:00,BTC,Long,SL,-0.23,21h,54.36,H1_EMA100
316,EMA-Cross,14/09/2020,10:00,BTC,Long,TP,3.13,147h,154.62,H1_EMA100
317,EMA-Cross,21/09/2020,04:30,BTC,Long,SL,-1.0,2h,64.58,STRUCTURAL_SL
318,EMA-Cross,27/09/2020,20:00,BTC,Long,SL,-1.0,27h,31.28,STRUCTURAL_SL
319,EMA-Cross,30/09/2020,00:00,BTC,Long,SL,-1.0,3h,93.84,STRUCTURAL_SL
320,EMA-Cross,30/09/2020,17:30,BTC,Long,SL,-1.0,0h,41.37,STRUCTURAL_SL
321,EMA-Cross,01/10/2020,00:30,BTC,Long,SL,-1.0,15h,62.44,STRUCTURAL_SL
322,EMA-Cross,03/10/2020,17:30,BTC,Long,TP,0.14,1h,37.6,H1_EMA100
323,EMA-Cross,07/10/2020,19:30,BTC,Long,SL,-0.5,5h,49.26,H1_EMA100
324,EMA-Cross,08/10/2020,14:00,BTC,Long,TP,4.08,146h,143.21,H1_EMA100
325,EMA-Cross,18/10/2020,00:00,BTC,Long,TP,58.23,209h,25.49,H1_EMA100
326,EMA-Cross,27/10/2020,02:00,BTC,Long,SL,-1.0,0h,35.45,STRUCTURAL_SL
327,EMA-Cross,29/10/2020,16:30,BTC,Long,SL,-1.0,7h,201.51,STRUCTURAL_SL
328,EMA-Cross,30/10/2020,16:30,BTC,Long,SL,-0.2,64h,282.18,H1_EMA100
329,EMA-Cross,03/11/2020,14:30,BTC,Long,SL,-0.4,17h,216.36,H1_EMA100
330,EMA-Cross,08/11/2020,15:00,BTC,Long,SL,-1.0,23h,237.82,STRUCTURAL_SL
331,EMA-Cross,10/11/2020,05:00,BTC,Long,SL,-1.0,0h,64.74,STRUCTURAL_SL
332,EMA-Cross,10/11/2020,09:00,BTC,Long,SL,-1.0,2h,120.89,STRUCTURAL_SL
333,EMA-Cross,10/11/2020,23:30,BTC,Long,TP,7.33,82h,64.16,H1_EMA100
334,EMA-Cross,15/11/2020,09:00,BTC,Long,SL,-1.0,1h,114.68,STRUCTURAL_SL
335,EMA-Cross,16/11/2020,05:30,BTC,Long,TP,8.98,150h,196.9,H1_EMA100
336,EMA-Cross,22/11/2020,21:30,BTC,Long,SL,-1.0,1h,111.5,STRUCTURAL_SL
337,EMA-Cross,23/11/2020,08:30,BTC,Long,SL,-1.0,4h,205.46,STRUCTURAL_SL
338,EMA-Cross,24/11/2020,09:30,BTC,Long,SL,-0.32,38h,528.47,H1_EMA100
339,EMA-Cross,01/12/2020,15:00,BTC,Long,SL,-0.57,14h,1284.18,H1_EMA100
340,EMA-Cross,02/12/2020,11:30,BTC,Long,SL,-1.0,1h,299.43,STRUCTURAL_SL
341,EMA-Cross,02/12/2020,20:00,BTC,Long,SL,-1.0,5h,137.02,STRUCTURAL_SL
342,EMA-Cross,06/12/2020,18:00,BTC,Long,SL,-1.0,24h,109.86,STRUCTURAL_SL
343,EMA-Cross,08/12/2020,06:00,BTC,Long,SL,-1.0,0h,127.11,STRUCTURAL_SL
344,EMA-Cross,22/12/2020,15:00,BTC,Long,SL,-1.0,20h,336.01,STRUCTURAL_SL
345,EMA-Cross,24/12/2020,19:00,BTC,Long,TP,50.32,255h,153.5,H1_EMA100
346,EMA-Cross,05/01/2021,16:00,BTC,Long,TP,6.55,122h,988.19,H1_EMA100
347,EMA-Cross,12/01/2021,07:00,BTC,Long,TP,0.4,1h,1027.32,H1_EMA100
348,EMA-Cross,13/01/2021,11:30,BTC,Long,SL,-1.0,0h,669.76,STRUCTURAL_SL
349,EMA-Cross,16/01/2021,12:00,BTC,Long,SL,-1.0,0h,500.59,STRUCTURAL_SL
350,EMA-Cross,17/01/2021,22:30,BTC,Long,SL,-1.0,1h,922.61,STRUCTURAL_SL
351,EMA-Cross,18/01/2021,09:30,BTC,Long,SL,-0.64,1h,266.0,H1_EMA100
352,EMA-Cross,24/01/2021,05:30,BTC,Long,SL,-0.18,1h,501.83,H1_EMA100
353,EMA-Cross,25/01/2021,02:00,BTC,Long,SL,-0.21,1h,453.2,H1_EMA100
354,EMA-Cross,28/01/2021,07:00,BTC,Long,SL,-0.78,1h,506.79,H1_EMA100
355,EMA-Cross,30/01/2021,22:30,BTC,Long,SL,-1.0,2h,597.15,STRUCTURAL_SL
356,EMA-Cross,04/02/2021,18:30,BTC,Long,SL,-1.0,7h,614.38,STRUCTURAL_SL
357,EMA-Cross,05/02/2021,07:00,BTC,Long,TP,1.55,57h,352.59,H1_EMA100
358,EMA-Cross,08/02/2021,08:00,BTC,Long,SL,-1.0,2h,395.15,STRUCTURAL_SL
359,EMA-Cross,11/02/2021,12:00,BTC,Long,TP,1.14,87h,710.48,H1_EMA100
360,EMA-Cross,15/02/2021,17:30,BTC,Long,SL,-1.0,6h,1205.86,STRUCTURAL_SL
361,EMA-Cross,16/02/2021,23:00,BTC,Long,TP,7.46,131h,758.11,H1_EMA100
362,EMA-Cross,25/02/2021,02:00,BTC,Long,TP,0.06,1h,2477.08,H1_EMA100
363,EMA-Cross,25/02/2021,12:00,BTC,Long,TP,0.31,3h,1717.29,H1_EMA100
364,EMA-Cross,27/02/2021,06:00,BTC,Long,SL,-0.45,1h,521.14,H1_EMA100
365,EMA-Cross,01/03/2021,02:00,BTC,Long,TP,0.19,1h,1316.16,H1_EMA100
366,EMA-Cross,03/03/2021,03:00,BTC,Long,SL,-1.0,38h,174.39,STRUCTURAL_SL
367,EMA-Cross,05/03/2021,20:00,BTC,Long,SL,-1.0,8h,1085.76,STRUCTURAL_SL
368,EMA-Cross,06/03/2021,22:00,BTC,Long,TP,29.47,202h,312.59,H1_EMA100
369,EMA-Cross,17/03/2021,19:30,BTC,Long,SL,-0.33,29h,2572.99,H1_EMA100
370,EMA-Cross,19/03/2021,07:30,BTC,Long,SL,-1.0,0h,634.84,STRUCTURAL_SL
371,EMA-Cross,19/03/2021,08:30,BTC,Long,SL,-0.05,39h,633.31,H1_EMA100
372,EMA-Cross,22/03/2021,07:30,BTC,Long,SL,-1.0,1h,502.77,STRUCTURAL_SL
373,EMA-Cross,24/03/2021,09:00,BTC,Long,SL,-0.2,8h,2580.4,H1_EMA100
374,EMA-Cross,26/03/2021,08:00,BTC,Long,SL,-0.17,1h,1168.38,H1_EMA100
375,EMA-Cross,29/03/2021,09:00,BTC,Long,TP,0.85,129h,1275.03,H1_EMA100
376,EMA-Cross,05/04/2021,14:30,BTC,Long,SL,-1.0,23h,889.85,STRUCTURAL_SL
377,EMA-Cross,08/04/2021,13:30,BTC,Long,TP,3.71,183h,1134.0,H1_EMA100
378,EMA-Cross,17/04/2021,04:30,BTC,Long,SL,-1.0,1h,322.98,STRUCTURAL_SL
379,EMA-Cross,20/04/2021,19:00,BTC,Long,TP,0.4,1h,789.83,H1_EMA100
380,EMA-Cross,26/04/2021,02:30,BTC,Long,TP,1.09,74h,1498.26,H1_EMA100
381,EMA-Cross,30/04/2021,07:00,BTC,Long,SL,-1.0,1h,253.42,STRUCTURAL_SL
382,EMA-Cross,03/05/2021,02:00,BTC,Long,SL,-1.0,22h,1830.83,STRUCTURAL_SL
383,EMA-Cross,05/05/2021,13:30,BTC,Long,SL,-0.17,29h,903.0,H1_EMA100
384,EMA-Cross,07/05/2021,13:30,BTC,Long,SL,-0.78,47h,932.14,H1_EMA100
385,EMA-Cross,10/05/2021,01:30,BTC,Long,SL,-1.0,8h,673.08,STRUCTURAL_SL
386,EMA-Cross,11/05/2021,20:30,BTC,Long,SL,-0.45,1h,477.57,H1_EMA100
387,EMA-Cross,12/05/2021,14:00,BTC,Long,SL,-0.65,1h,1060.1,H1_EMA100
388,EMA-Cross,16/05/2021,10:00,BTC,Long,TP,0.52,1h,608.68,H1_EMA100
389,EMA-Cross,24/05/2021,07:30,BTC,Long,TP,0.19,1h,2166.75,H1_EMA100
390,EMA-Cross,26/05/2021,22:30,BTC,Long,SL,-1.0,2h,573.66,STRUCTURAL_SL
391,EMA-Cross,27/05/2021,11:30,BTC,Long,SL,-1.0,4h,513.31,STRUCTURAL_SL
392,EMA-Cross,30/05/2021,08:30,BTC,Long,TP,3.27,1h,68.99,H1_EMA100
393,EMA-Cross,31/05/2021,09:30,BTC,Long,TP,0.01,23h,1846.78,H1_EMA100
394,EMA-Cross,01/06/2021,14:00,BTC,Long,SL,-0.58,2h,1370.57,H1_EMA100
395,EMA-Cross,02/06/2021,05:30,BTC,Long,TP,0.61,48h,210.39,H1_EMA100
396,EMA-Cross,07/06/2021,02:30,BTC,Long,SL,-0.46,1h,420.37,H1_EMA100
397,EMA-Cross,09/06/2021,07:30,BTC,Long,SL,-0.13,1h,751.75,H1_EMA100
398,EMA-Cross,11/06/2021,04:30,BTC,Long,SL,-0.62,21h,721.16,H1_EMA100
399,EMA-Cross,13/06/2021,13:30,BTC,Long,SL,-1.0,0h,261.7,STRUCTURAL_SL
400,EMA-Cross,20/06/2021,23:00,BTC,Long,SL,-0.19,1h,258.86,H1_EMA100
401,EMA-Cross,24/06/2021,12:30,BTC,Long,SL,-0.3,21h,880.72,H1_EMA100
402,EMA-Cross,27/06/2021,01:30,BTC,Long,SL,-0.36,8h,926.55,H1_EMA100
403,EMA-Cross,02/07/2021,23:30,BTC,Long,SL,-0.3,1h,651.73,H1_EMA100
404,EMA-Cross,06/07/2021,06:00,BTC,Long,SL,-0.63,4h,935.95,H1_EMA100
405,EMA-Cross,07/07/2021,04:00,BTC,Long,SL,-0.46,18h,450.24,H1_EMA100
406,EMA-Cross,09/07/2021,14:30,BTC,Long,TP,0.1,1h,838.32,H1_EMA100
407,EMA-Cross,11/07/2021,10:00,BTC,Long,TP,0.25,25h,321.39,H1_EMA100
408,EMA-Cross,14/07/2021,16:00,BTC,Long,TP,0.09,1h,506.01,H1_EMA100
409,EMA-Cross,16/07/2021,18:00,BTC,Long,SL,-0.37,1h,268.23,H1_EMA100
410,EMA-Cross,21/07/2021,05:30,BTC,Long,TP,6.56,222h,1211.74,H1_EMA100
411,EMA-Cross,30/07/2021,21:30,BTC,Long,SL,-0.33,49h,1814.47,H1_EMA100
412,EMA-Cross,04/08/2021,14:30,BTC,Long,SL,-0.01,16h,1589.35,H1_EMA100
413,EMA-Cross,05/08/2021,17:30,BTC,Long,TP,2.78,162h,1640.1,H1_EMA100
414,EMA-Cross,13/08/2021,08:30,BTC,Long,SL,-0.17,47h,1843.79,H1_EMA100
415,EMA-Cross,15/08/2021,23:00,BTC,Long,SL,-0.68,15h,1140.15,H1_EMA100
416,EMA-Cross,17/08/2021,12:30,BTC,Long,SL,-1.0,0h,426.12,STRUCTURAL_SL
417,EMA-Cross,18/08/2021,18:00,BTC,Long,SL,-1.0,0h,220.68,STRUCTURAL_SL
418,EMA-Cross,19/08/2021,16:00,BTC,Long,TP,2.03,118h,1388.04,H1_EMA100
419,EMA-Cross,25/08/2021,18:30,BTC,Long,SL,-1.0,8h,376.97,STRUCTURAL_SL
420,EMA-Cross,29/08/2021,20:00,BTC,Long,SL,-1.0,1h,110.8,STRUCTURAL_SL
421,EMA-Cross,30/08/2021,21:00,BTC,Long,SL,-1.0,0h,272.06,STRUCTURAL_SL
422,EMA-Cross,01/09/2021,11:00,BTC,Long,TP,0.46,1h,425.42,H1_EMA100
423,EMA-Cross,03/09/2021,05:00,BTC,Long,TP,0.83,101h,1390.35,H1_EMA100
424,EMA-Cross,11/09/2021,17:00,BTC,Long,SL,-0.51,1h,448.21,H1_EMA100
425,EMA-Cross,12/09/2021,09:00,BTC,Long,SL,-0.25,1h,1079.91,H1_EMA100
426,EMA-Cross,17/09/2021,04:00,BTC,Long,SL,-1.0,3h,184.48,STRUCTURAL_SL
427,EMA-Cross,18/09/2021,04:30,BTC,Long,SL,-0.73,31h,1071.43,H1_EMA100
428,EMA-Cross,22/09/2021,16:00,BTC,Long,TP,0.12,1h,945.8,H1_EMA100
429,EMA-Cross,26/09/2021,12:00,BTC,Long,SL,-0.07,11h,2313.57,H1_EMA100
430,EMA-Cross,29/09/2021,10:00,BTC,Long,TP,0.71,1h,252.57,H1_EMA100
431,EMA-Cross,30/09/2021,02:30,BTC,Long,TP,6.05,304h,2056.11,H1_EMA100
432,EMA-Cross,13/10/2021,18:00,BTC,Long,TP,2.95,99h,851.33,H1_EMA100
433,EMA-Cross,18/10/2021,00:30,BTC,Long,SL,-1.0,9h,787.93,STRUCTURAL_SL
434,EMA-Cross,25/10/2021,01:00,BTC,Long,TP,0.1,38h,1163.4,H1_EMA100
435,EMA-Cross,28/10/2021,10:00,BTC,Long,SL,-1.0,8h,661.92,STRUCTURAL_SL
436,EMA-Cross,30/10/2021,13:30,BTC,Long,SL,-1.0,0h,395.0,STRUCTURAL_SL
437,EMA-Cross,31/10/2021,00:30,BTC,Long,SL,-1.0,4h,1071.29,STRUCTURAL_SL
438,EMA-Cross,01/11/2021,01:00,BTC,Long,SL,-1.0,1h,445.16,STRUCTURAL_SL
439,EMA-Cross,01/11/2021,08:30,BTC,Long,SL,-0.57,8h,1761.87,H1_EMA100
440,EMA-Cross,02/11/2021,06:00,BTC,Long,TP,0.07,32h,983.43,H1_EMA100
441,EMA-Cross,03/11/2021,23:00,BTC,Long,SL,-1.0,2h,239.49,STRUCTURAL_SL
442,EMA-Cross,05/11/2021,06:30,BTC,Long,SL,-1.0,2h,566.21,STRUCTURAL_SL
443,EMA-Cross,06/11/2021,23:00,BTC,Long,TP,11.62,95h,248.73,H1_EMA100
444,EMA-Cross,13/11/2021,16:00,BTC,Long,SL,-0.44,3h,1261.14,H1_EMA100
445,EMA-Cross,15/11/2021,00:00,BTC,Long,SL,-1.0,15h,1177.34,STRUCTURAL_SL
446,EMA-Cross,23/11/2021,17:30,BTC,Long,SL,-0.14,1h,686.33,H1_EMA100
447,EMA-Cross,24/11/2021,21:30,BTC,Long,SL,-0.38,1h,673.57,H1_EMA100
448,EMA-Cross,28/11/2021,21:30,BTC,Long,TP,0.21,32h,2505.66,H1_EMA100
449,EMA-Cross,30/11/2021,13:00,BTC,Long,SL,-1.0,3h,1257.78,STRUCTURAL_SL
450,EMA-Cross,01/12/2021,14:30,BTC,Long,SL,-1.0,5h,1501.67,STRUCTURAL_SL
451,EMA-Cross,03/12/2021,11:30,BTC,Long,SL,-0.67,1h,378.2,H1_EMA100
452,EMA-Cross,08/12/2021,20:30,BTC,Long,SL,-0.64,2h,481.62,H1_EMA100
453,EMA-Cross,10/12/2021,14:30,BTC,Long,SL,-1.0,0h,627.68,STRUCTURAL_SL
454,EMA-Cross,14/12/2021,22:30,BTC,Long,SL,-0.0,2h,1404.9,H1_EMA100
455,EMA-Cross,15/12/2021,20:30,BTC,Long,SL,-0.43,21h,2693.85,H1_EMA100
456,EMA-Cross,19/12/2021,03:00,BTC,Long,SL,-0.06,7h,743.1,H1_EMA100
457,EMA-Cross,20/12/2021,22:30,BTC,Long,TP,0.09,1h,817.13,H1_EMA100
458,EMA-Cross,23/12/2021,17:00,BTC,Long,TP,1.42,59h,411.97,H1_EMA100
459,EMA-Cross,26/12/2021,22:30,BTC,Long,SL,-0.53,26h,933.63,H1_EMA100
460,EMA-Cross,01/01/2022,16:30,BTC,Long,TP,0.13,2h,630.28,H1_EMA100
461,EMA-Cross,02/01/2022,16:30,BTC,Long,SL,-0.05,1h,400.64,H1_EMA100
462,EMA-Cross,03/01/2022,13:30,BTC,Long,SL,-1.0,1h,526.97,STRUCTURAL_SL
463,EMA-Cross,04/01/2022,14:00,BTC,Long,SL,-0.05,2h,545.22,H1_EMA100
464,EMA-Cross,05/01/2022,10:00,BTC,Long,SL,-1.0,1h,608.44,STRUCTURAL_SL
465,EMA-Cross,05/01/2022,15:00,BTC,Long,SL,-0.12,1h,539.17,H1_EMA100
466,EMA-Cross,09/01/2022,17:30,BTC,Long,SL,-0.09,1h,838.43,H1_EMA100
467,EMA-Cross,11/01/2022,02:00,BTC,Long,TP,0.64,1h,384.18,H1_EMA100
468,EMA-Cross,14/01/2022,20:00,BTC,Long,SL,-1.0,8h,300.93,STRUCTURAL_SL
469,EMA-Cross,16/01/2022,08:00,BTC,Long,SL,-1.0,2h,276.33,STRUCTURAL_SL
470,EMA-Cross,16/01/2022,16:00,BTC,Long,SL,-0.62,4h,637.75,H1_EMA100
471,EMA-Cross,19/01/2022,00:00,BTC,Long,SL,-0.12,1h,851.13,H1_EMA100
472,EMA-Cross,19/01/2022,15:00,BTC,Long,SL,-1.0,0h,495.38,STRUCTURAL_SL
473,EMA-Cross,20/01/2022,07:30,BTC,Long,SL,-0.03,1h,205.22,H1_EMA100
474,EMA-Cross,24/01/2022,00:30,BTC,Long,SL,-0.14,1h,1218.4,H1_EMA100
475,EMA-Cross,24/01/2022,20:30,BTC,Long,TP,0.12,2h,2289.07,H1_EMA100
476,EMA-Cross,28/01/2022,01:30,BTC,Long,SL,-0.28,7h,1060.83,H1_EMA100
477,EMA-Cross,28/01/2022,15:30,BTC,Long,SL,-0.19,57h,830.42,H1_EMA100
478,EMA-Cross,31/01/2022,17:00,BTC,Long,SL,-0.39,46h,1617.99,H1_EMA100
479,EMA-Cross,04/02/2022,03:00,BTC,Long,SL,-0.1,1h,299.53,H1_EMA100
480,EMA-Cross,08/02/2022,22:30,BTC,Long,SL,-1.0,50h,1352.83,STRUCTURAL_SL
481,EMA-Cross,14/02/2022,13:30,BTC,Long,SL,-0.15,1h,659.27,H1_EMA100
482,EMA-Cross,16/02/2022,20:30,BTC,Long,SL,-1.0,7h,723.27,STRUCTURAL_SL
483,EMA-Cross,21/02/2022,05:30,BTC,Long,SL,-0.31,1h,586.52,H1_EMA100
484,EMA-Cross,24/02/2022,21:00,BTC,Long,SL,-0.07,53h,2621.98,H1_EMA100
485,EMA-Cross,27/02/2022,11:30,BTC,Long,SL,-1.0,2h,878.94,STRUCTURAL_SL
486,EMA-Cross,28/02/2022,15:00,BTC,Long,TP,1.38,74h,1877.9,H1_EMA100
487,EMA-Cross,07/03/2022,16:00,BTC,Long,SL,-0.55,1h,440.49,H1_EMA100
488,EMA-Cross,13/03/2022,04:30,BTC,Long,SL,-1.0,0h,99.49,STRUCTURAL_SL
489,EMA-Cross,14/03/2022,10:00,BTC,Long,SL,-1.0,1h,301.25,STRUCTURAL_SL
490,EMA-Cross,15/03/2022,15:30,BTC,Long,TP,2.77,122h,680.46,H1_EMA100
491,EMA-Cross,22/03/2022,03:00,BTC,Long,TP,6.02,228h,805.89,H1_EMA100
492,EMA-Cross,01/04/2022,17:30,BTC,Long,SL,-0.09,3h,1578.99,H1_EMA100
493,EMA-Cross,03/04/2022,09:30,BTC,Long,SL,-1.0,1h,187.57,STRUCTURAL_SL
494,EMA-Cross,04/04/2022,23:00,BTC,Long,SL,-1.0,14h,294.62,STRUCTURAL_SL
495,EMA-Cross,13/04/2022,15:00,BTC,Long,TP,0.36,2h,1019.23,H1_EMA100
496,EMA-Cross,15/04/2022,17:30,BTC,Long,SL,-0.29,1h,260.67,H1_EMA100
497,EMA-Cross,17/04/2022,02:00,BTC,Long,SL,-1.0,0h,86.6,STRUCTURAL_SL
498,EMA-Cross,17/04/2022,09:30,BTC,Long,SL,-0.25,1h,236.63,H1_EMA100
499,EMA-Cross,18/04/2022,19:00,BTC,Long,SL,-0.02,74h,1646.01,H1_EMA100
500,EMA-Cross,25/04/2022,19:00,BTC,Long,SL,-0.11,19h,589.43,H1_EMA100
501,EMA-Cross,27/04/2022,17:30,BTC,Long,SL,-0.46,1h,644.05,H1_EMA100
502,EMA-Cross,01/05/2022,18:00,BTC,Long,SL,-0.91,1h,490.57,H1_EMA100
503,EMA-Cross,02/05/2022,23:30,BTC,Long,SL,-1.0,0h,109.63,STRUCTURAL_SL
504,EMA-Cross,04/05/2022,08:30,BTC,Long,SL,-0.7,30h,889.97,H1_EMA100
505,EMA-Cross,13/05/2022,02:30,BTC,Long,TP,0.75,1h,759.38,H1_EMA100
506,EMA-Cross,14/05/2022,23:00,BTC,Long,SL,-0.23,1h,661.05,H1_EMA100
507,EMA-Cross,17/05/2022,04:00,BTC,Long,SL,-0.63,11h,468.87,H1_EMA100
508,EMA-Cross,17/05/2022,22:00,BTC,Long,SL,-1.0,3h,471.8,STRUCTURAL_SL
509,EMA-Cross,19/05/2022,14:30,BTC,Long,SL,-0.66,24h,393.12,H1_EMA100
510,EMA-Cross,22/05/2022,09:00,BTC,Long,TP,1.65,34h,196.2,H1_EMA100
511,EMA-Cross,25/05/2022,00:00,BTC,Long,SL,-0.24,1h,122.74,H1_EMA100
512,EMA-Cross,28/05/2022,14:00,BTC,Long,SL,-0.42,1h,276.03,H1_EMA100
513,EMA-Cross,02/06/2022,23:00,BTC,Long,SL,-0.33,2h,247.25,H1_EMA100
514,EMA-Cross,05/06/2022,16:00,BTC,Long,SL,-0.3,1h,345.58,H1_EMA100
515,EMA-Cross,07/06/2022,20:30,BTC,Long,SL,-1.0,7h,1215.86,STRUCTURAL_SL
516,EMA-Cross,09/06/2022,09:30,BTC,Long,SL,-1.0,2h,223.98,STRUCTURAL_SL
517,EMA-Cross,15/06/2022,22:30,BTC,Long,SL,-0.05,1h,1196.72,H1_EMA100
518,EMA-Cross,23/06/2022,09:00,BTC,Long,SL,-1.0,4h,151.67,STRUCTURAL_SL
519,EMA-Cross,25/06/2022,21:30,BTC,Long,SL,-1.0,19h,234.97,STRUCTURAL_SL
520,EMA-Cross,27/06/2022,09:30,BTC,Long,SL,-1.0,2h,120.65,STRUCTURAL_SL
521,EMA-Cross,01/07/2022,02:00,BTC,Long,SL,-0.41,2h,1675.62,H1_EMA100
522,EMA-Cross,03/07/2022,20:30,BTC,Long,SL,-0.67,1h,362.9,H1_EMA100
523,EMA-Cross,04/07/2022,10:30,BTC,Long,TP,0.12,25h,339.48,H1_EMA100
524,EMA-Cross,05/07/2022,20:00,BTC,Long,TP,0.78,114h,868.58,H1_EMA100
525,EMA-Cross,16/07/2022,15:00,BTC,Long,SL,-0.07,33h,225.67,H1_EMA100
526,EMA-Cross,18/07/2022,05:30,BTC,Long,TP,2.9,110h,342.66,H1_EMA100
527,EMA-Cross,24/07/2022,07:30,BTC,Long,SL,-0.25,2h,479.85,H1_EMA100
528,EMA-Cross,02/08/2022,18:30,BTC,Long,SL,-0.6,1h,364.21,H1_EMA100
529,EMA-Cross,03/08/2022,09:00,BTC,Long,SL,-1.0,13h,339.27,STRUCTURAL_SL
530,EMA-Cross,05/08/2022,05:00,BTC,Long,SL,-0.25,8h,539.6,H1_EMA100
531,EMA-Cross,07/08/2022,17:30,BTC,Long,SL,-1.0,5h,134.97,STRUCTURAL_SL
532,EMA-Cross,10/08/2022,13:30,BTC,Long,SL,-0.34,45h,1130.41,H1_EMA100
